subject_id,filename,dis_perc_gs,dis_perc_ge,dis_perc_gm,dis_perc_ss,dis_ws_rt_gs,dis_ws_rt_ge,dis_ws_rt_se,dis_ks_rt_gs,dis_ks_rt_se,dis_ssd_mean,total_distance
INVDU5EVD1W,NDAR_INVDU5EVD1W_baseline_year_1_arm_1_sst.csv.zip,0.00019225426459967832,0.00735844863032728,0.007166194365727622,0.012087149597557634,0.01376375006590109,0.0827208530561844,0.03519704433497537,0.046889003978874445,0.09324833381628513,0.02781015820149868,0.3264331903119313
INV7FG8NTPP,NDAR_INV7FG8NTPP_baseline_year_1_arm_1_sst.csv.zip,0.017665166416624967,0.0076651664166249925,0.01,0.017055231751318345,0.01172043676624769,0.03796296296296296,0.04838709677419355,0.05808553291012364,0.15102410548034817,0.01837357757424396,0.37793927705268826
INVAFZ44PA8,NDAR_INVAFZ44PA8_baseline_year_1_arm_1_sst.csv.zip,0.025498138578651908,0.025498138578651998,0.0,0.022911462669997273,0.012587846808232642,0.09253731343283582,0.018738656987295835,0.08297206868150458,0.10543330308529952,0.04041076880377492,0.4265876976262445
INVAP0L6AHN,NDAR_INVAP0L6AHN_baseline_year_1_arm_1_sst.csv.zip,0.015820414513530112,0.019821081291326342,0.0040006667777962995,0.013766305856230954,0.03077665607262059,0.08279478458049887,0.023799207724684336,0.07193366142987734,0.07737063629611296,0.11795725784068889,0.45804067238336665
INV90DJ18JF,NDAR_INV90DJ18JF_baseline_year_1_arm_1_sst.csv.zip,0.006649441573595594,0.0075168083569483735,0.01416624993054398,0.06622259228420757,0.013019733420229735,0.09677833530106258,0.055937499999999994,0.04895024554499294,0.13593750000000004,0.03547044129891752,0.4806488477104983
INVKXX86222,NDAR_INVKXX86222_baseline_year_1_arm_1_sst.csv.zip,0.009487692393176705,0.00298772017558481,0.006499972217591821,0.011254510130446871,0.020853933503501544,0.11656502065709225,0.0375304771856496,0.06737351920937235,0.19813073261349123,0.027588121010269973,0.49827169909617713
INVXU8K8M57,NDAR_INVXU8K8M57_baseline_year_1_arm_1_sst.csv.zip,0.018315274768016976,0.008850919597710727,0.02716619436572762,0.00792395226200393,0.015215781932557845,0.07384648907773601,0.04967855055523086,0.041032853397724334,0.1997077732320281,0.05806272550652203,0.49980051469525844
INVLB5D5679,NDAR_INVLB5D5679_baseline_year_1_arm_1_sst.csv.zip,0.012813802300383426,0.0021859198755348197,0.014999722175918209,0.00792395226200393,0.01272003883506384,0.1318447075800017,0.029793980128579783,0.04957764697711564,0.09795441262419635,0.1452678323619203,0.505082015120718
INVYJN69PPX,NDAR_INVYJN69PPX_baseline_year_1_arm_1_sst.csv.zip,0.010986275490359576,0.0011529699394343396,0.009833305550925155,0.009589231196225456,0.011020295720468028,0.08240567951318459,0.05609273066169618,0.04127931826681619,0.21132339235787512,0.07732445184568348,0.5110076505426682
INVCWKWUAL1,NDAR_INVCWKWUAL1_baseline_year_1_arm_1_sst.csv.zip,0.024482969383786246,0.016316608323609497,0.008166361060176696,0.012919789064668397,0.022591897852220766,0.15300664451827242,0.056048947003008574,0.06901976569165746,0.11496181439481604,0.049625312239800046,0.5271401095320162
INVF1HX2W45,NDAR_INVF1HX2W45_baseline_year_1_arm_1_sst.csv.zip,0.030645107517919712,0.009687725732066443,0.040332833249986114,0.012905911740216491,0.029515740816717272,0.11361194873727856,0.05732905982905982,0.09163452859604504,0.1564102564102564,0.006494587843463684,0.5485677004730096
INV8JFP0XXH,NDAR_INV8JFP0XXH_baseline_year_1_arm_1_sst.csv.zip,0.038997610712896646,0.0389976107128966,0.0,0.0029281154593394643,0.024023710587557152,0.0778343023255814,0.023315717997165815,0.062058295996169854,0.12995984884270195,0.15098529003608085,0.5491005026703897
INVYRCWU5F8,NDAR_INVYRCWU5F8_baseline_year_1_arm_1_sst.csv.zip,0.01298938712007558,0.01148969272656554,0.0014996943935100297,0.0020954759922287014,0.02319002910838616,0.16517397696642983,0.0315032235168865,0.06516833568030012,0.10208789258886852,0.1388287538162647,0.5540264619095157
INV1JAFHY62,NDAR_INV1JAFHY62_baseline_year_1_arm_1_sst.csv.zip,0.014329610490637301,0.014329610490637329,0.0,0.008742714404662788,0.01800586730856025,0.09667571234735413,0.02530141843971631,0.07355699312973274,0.11887615930169126,0.1887871218429087,0.5586052077559008
INVB6N2VN7X,NDAR_INVB6N2VN7X_baseline_year_1_arm_1_sst.csv.zip,0.01815469244874146,0.002654886925598718,0.015499805523142746,0.027074660005550977,0.021749775009473275,0.15168310463121787,0.047557329383366244,0.08041240368826569,0.1572854948430985,0.05484318623369333,0.5769153386921488
INVV23Y1DXH,NDAR_INVV23Y1DXH_baseline_year_1_arm_1_sst.csv.zip,0.02832805467577937,0.01999555481469134,0.00833249986108796,0.0021093533166804956,0.02486611323343944,0.24053571428571424,0.04371352448617103,0.06900456493897339,0.12769601623953308,0.018928670552316618,0.5835100664043871
INV7NKVRYKG,NDAR_INV7NKVRYKG_baseline_year_1_arm_1_sst.csv.zip,0.027657942990498396,0.028491415235872647,0.000833472245374229,0.03455453788509577,0.02994952391877941,0.10398462783171522,0.05551401869158877,0.144659860043593,0.14984423676012465,0.015431584790452035,0.5909212203930941
