subject_id,filename,dis_perc_gs,dis_perc_ge,dis_perc_gm,dis_perc_ss,dis_ws_rt_gs,dis_ws_rt_ge,dis_ws_rt_se,dis_ks_rt_gs,dis_ks_rt_se,dis_ssd_mean,total_distance
INVKXX86222,NDAR_INVKXX86222_baseline_year_1_arm_1_sst.csv.zip,0.00815413680057786,0.001654164582986048,0.006499972217591821,0.01874826533444357,0.013334764370452912,0.08704106280193237,0.023821982043803973,0.06870354591335126,0.09321210041745298,0.039245073549819764,0.3604150680324126
INV75642VVU,NDAR_INV75642VVU_baseline_year_1_arm_1_sst.csv.zip,0.0063293882313719685,0.006329388231371896,0.0,0.00792395226200393,0.004289738774116451,0.061991392801251946,0.031886323787258905,0.026385439457118576,0.1358270017533606,0.1026922009436575,0.38365482624151176
INV93AY6461,NDAR_INV93AY6461_baseline_year_1_arm_1_sst.csv.zip,0.0003250541756959491,0.0036745013057731812,0.003999555481469134,0.022925339994449012,0.013116920084811228,0.06884888161483907,0.036989795918367346,0.04602824373686365,0.1751700680272109,0.031584790452400924,0.4026631507918804
INV5F2R3TL8,NDAR_INV5F2R3TL8_baseline_year_1_arm_1_sst.csv.zip,0.005998777574040104,0.005998777574040119,0.0,0.0029003608104356537,0.009513227017949938,0.0875,0.037055519034243714,0.05145119931014136,0.2314587939998805,0.011101859561476246,0.44297851488220763
INVCB2NZA8D,NDAR_INVCB2NZA8D_baseline_year_1_arm_1_sst.csv.zip,0.016494415735956003,0.009827749069289328,0.006666666666666667,0.007091312794893168,0.009102609490265852,0.11583429008802142,0.03375826942216499,0.05450518327553966,0.11152742813652605,0.07937829586455702,0.4441862205438802
INVAFZ44PA8,NDAR_INVAFZ44PA8_baseline_year_1_arm_1_sst.csv.zip,0.020663999555481483,0.02066399955548147,0.0,0.016250346933111337,0.015368864110501562,0.10546874999999997,0.015080459770114954,0.1045436400586881,0.11609195402298844,0.0703857896197615,0.48451780362612884
INV5Y3DK6GX,NDAR_INV5Y3DK6GX_baseline_year_1_arm_1_sst.csv.zip,0.0304967494582431,0.02716341612490971,0.0033333333333333335,0.011254510130446871,0.008187318432088381,0.1781135531135531,0.028316208057587354,0.03846823791883647,0.16051317775455706,0.027199555925617958,0.5130460602491733
INVDU5EVD1W,NDAR_INVDU5EVD1W_baseline_year_1_arm_1_sst.csv.zip,0.021144635216980623,0.011978107462354837,0.00916652775462577,0.014585067998889811,0.014154927234172563,0.07555852319678903,0.025653038865182786,0.055149872497209484,0.10085341944412413,0.2059950041631975,0.5342391238335265
INVCGBM7G8T,NDAR_INVCGBM7G8T_baseline_year_1_arm_1_sst.csv.zip,0.018318608656998414,0.011818636439406574,0.006499972217591821,0.013766305856230954,0.01412370402512943,0.07628701953371139,0.030501052240653626,0.06089819689266231,0.14855162168853675,0.1570913127948934,0.5378564303458147
INVU9MU0V55,NDAR_INVU9MU0V55_baseline_year_1_arm_1_sst.csv.zip,0.025485914319053116,0.009153192198699783,0.01633272212035339,0.013766305856230954,0.018384606414232747,0.12653111874761355,0.02732730873978707,0.06244220398209449,0.17727160188165386,0.09442131557035882,0.5711162898300778
INVX0KUKVL4,NDAR_INVX0KUKVL4_baseline_year_1_arm_1_sst.csv.zip,0.013151080735678167,0.0016513863421681457,0.01149969439351003,0.010407993338884314,0.022158092856789977,0.1212922077922078,0.04100340136054423,0.13094558469147458,0.141156462585034,0.0882597835137382,0.5815256876100294
INV1JAFHY62,NDAR_INV1JAFHY62_baseline_year_1_arm_1_sst.csv.zip,0.012495971550813945,0.012495971550814024,0.0,0.0012489592006661443,0.015776129177931742,0.10990595611285263,0.017249582637729532,0.08919344180124666,0.11858653311074008,0.21254510130446835,0.5894976464472631
INVEYXZ3PDP,NDAR_INVEYXZ3PDP_baseline_year_1_arm_1_sst.csv.zip,0.009828304717452996,0.010328388064677448,0.0005000833472245374,0.002067721343325002,0.01178797959398036,0.18668071161048688,0.013906455076959794,0.10392197586035673,0.08835461162152491,0.1678878712184293,0.595264102454418
INVYAPVUADA,NDAR_INVYAPVUADA_baseline_year_1_arm_1_sst.csv.zip,0.0164888592543202,0.013655609268211369,0.002833249986108796,0.020427421593116835,0.01989601805839747,0.10640703517587939,0.04187118437118438,0.07262139075643897,0.1841269841269841,0.12328615043019653,0.6016139030208381
INVP6AED57Y,NDAR_INVP6AED57Y_baseline_year_1_arm_1_sst.csv.zip,0.0009923876201588522,0.0033400011112963285,0.004332388731455243,0.0012489592006660888,0.012520902678107921,0.12941287878787877,0.05342192691029901,0.07395486609460411,0.11794019933554822,0.2049125728559531,0.6020770833259677
INV8JFP0XXH,NDAR_INV8JFP0XXH_baseline_year_1_arm_1_sst.csv.zip,0.00500972384286269,0.005009723842862697,0.0,0.006258673327782405,0.021838387823845184,0.11871428571428573,0.02360280319024161,0.08162544037458952,0.14532019704433496,0.20927005273383248,0.6166492878946372
INV24V8FLZ3,NDAR_INV24V8FLZ3_baseline_year_1_arm_1_sst.csv.zip,0.016984497416235977,0.016984497416236047,0.0,0.003760754926450227,0.02909954382972397,0.12395731508634733,0.024768641320365443,0.13514672547938494,0.17188328912466844,0.11307243963363867,0.635657704233051
INV68YKYYY5,NDAR_INV68YKYYY5_baseline_year_1_arm_1_sst.csv.zip,0.023328332499861104,0.020828471411901986,0.0024998610879591043,0.0029281154593394643,0.017930546848715583,0.15376190476190477,0.0372401983939537,0.10782127029231586,0.18888757675956536,0.08831529281154538,0.6435415703270623
INVMJ1ZYZDY,NDAR_INVMJ1ZYZDY_baseline_year_1_arm_1_sst.csv.zip,0.01949769406012114,0.002831027393454465,0.016666666666666666,0.01375242853177916,0.013269100743745774,0.1390963855421687,0.023001501761681982,0.05970250169033131,0.13769999422399354,0.22570080488481814,0.6512181054987609
INVJPDBRMPL,NDAR_INVJPDBRMPL_baseline_year_1_arm_1_sst.csv.zip,0.0004911929766072687,0.002842140356726121,0.0033333333333333335,0.015417707466000574,0.02682761475576443,0.0694689800210305,0.022366300155431458,0.14026007505787985,0.10839905589776055,0.26400222037191234,0.6534086203924464
INV06DP74KL,NDAR_INV06DP74KL_baseline_year_1_arm_1_sst.csv.zip,0.01164249597155076,0.009976107128965933,0.0016663888425848756,0.006272550652234199,0.04221671777238165,0.11932507583417593,0.04243586519114688,0.16434179974831176,0.18083501006036218,0.08465167915625749,0.6633636903579716
