subject_id,filename,dis_perc_gs,dis_perc_ge,dis_perc_gm,dis_perc_ss,dis_ws_rt_gs,dis_ws_rt_ge,dis_ws_rt_se,dis_ks_rt_gs,dis_ks_rt_se,dis_ssd_mean,total_distance
INVPXUVDWE2,NDAR_INVPXUVDWE2_baseline_year_1_arm_1_sst.csv.zip,0.004989720508973727,0.005990442851586383,0.0010007223426126573,0.0012628365251180496,0.014759329873359895,0.07225749694002448,0.018759627917999754,0.08193792350836232,0.14118971442113998,0.004107688037746193,0.3462555029269234
INVFH4ZYJY6,NDAR_INVFH4ZYJY6_baseline_year_1_arm_1_sst.csv.zip,0.004152358726454364,0.02301327999110963,0.02716563871756404,0.0029003608104356537,0.023926597654715814,0.10488247600295346,0.02851252016972449,0.0650824376207308,0.10374708659535048,0.015764640577296873,0.3991473968663356
INVWA20K2LU,NDAR_INVWA20K2LU_baseline_year_1_arm_1_sst.csv.zip,0.03683002722675999,0.013164416291604157,0.02366561093515586,0.02209270052733836,0.008346599240402878,0.1015817901234568,0.0323694937941105,0.03760246147929136,0.12381357994645903,0.00022203719122959598,0.3996887167558085
INVG1TXFJX2,NDAR_INVG1TXFJX2_baseline_year_1_arm_1_sst.csv.zip,0.008817025059732253,0.0018491970884036146,0.010666222148135802,0.003760754926450227,0.011694024335087313,0.14192832124093072,0.030368405540819342,0.0553717002570297,0.12154435602711466,0.01965029142381347,0.40565029804751707
INVJ1XKYGP9,NDAR_INVJ1XKYGP9_baseline_year_1_arm_1_sst.csv.zip,0.009162082569317054,0.003495582597099516,0.005666499972217592,0.0029003608104356537,0.013287650961491695,0.11645702306079664,0.03434082352238092,0.04815109612781765,0.09221299229068303,0.08082153760754895,0.4064956495197887
INVJ5ZCLVEA,NDAR_INVJ5ZCLVEA_baseline_year_1_arm_1_sst.csv.zip,0.020162249263766197,0.01466299938878702,0.005499249874979163,0.01293366638912019,0.024332790497174055,0.14488636363636362,0.014056299603174616,0.06375730433949611,0.0825892857142857,0.024424091035248452,0.4073042997423951
INVXZRDA6CJ,NDAR_INVXZRDA6CJ_baseline_year_1_arm_1_sst.csv.zip,0.009824415180307855,0.006491081846974493,0.0033333333333333335,0.009589231196225456,0.010434103532520483,0.12318276220145381,0.017809296365330844,0.047523750907228865,0.11882572227399812,0.0637246738828754,0.41073837072024866
INV6012XAJ6,NDAR_INV6012XAJ6_baseline_year_1_arm_1_sst.csv.zip,0.003837861865866543,0.0038378618658665327,0.0,0.0029003608104356537,0.007276434721991548,0.06202892199824715,0.037597860515149704,0.0609006823599314,0.10225303292894283,0.13422148209825124,0.41485449916468264
INVLK2VFHUD,NDAR_INVLK2VFHUD_baseline_year_1_arm_1_sst.csv.zip,0.005489248208034647,0.0035105850975162556,0.008999833305550925,0.012101026922009428,0.008712337489813171,0.0823053368328959,0.046975155279503106,0.025261408604705216,0.1718633540372671,0.04990285872883771,0.41512114450613347
INVBX3X4GG7,NDAR_INVBX3X4GG7_baseline_year_1_arm_1_sst.csv.zip,0.0018303050508418073,0.0015030282824915267,0.0033333333333333335,0.005439911185123547,0.019720152916854344,0.10055045871559631,0.03151455026455028,0.1039592067726921,0.1278659611992946,0.02830974188176505,0.4240266496025429
