subject_id,filename,dis_perc_gs,dis_perc_ge,dis_perc_gm,dis_perc_ss,dis_ws_rt_gs,dis_ws_rt_ge,dis_ws_rt_se,dis_ks_rt_gs,dis_ks_rt_se,dis_ssd_mean,total_distance
INV8JFP0XXH,NDAR_INV8JFP0XXH_baseline_year_1_arm_1_sst.csv.zip,0.0216613880091126,0.0216613880091126,0.0,0.0045933943935609,0.0124788908177936,0.0704934210526316,0.0324864658114628,0.043122134424727,0.0998587736848299,0.0144324174299192,0.3207882736331507
INVAFZ44PA8,NDAR_INVAFZ44PA8_baseline_year_1_arm_1_sst.csv.zip,0.0049947213424459,0.0049947213424459,0.0,0.0170829864002221,0.0124820779830367,0.0739473684210526,0.0393840725228068,0.0671491141594506,0.1086120833094268,0.0545101304468502,0.3831572759277379
INVJPDBRMPL,NDAR_INVJPDBRMPL_baseline_year_1_arm_1_sst.csv.zip,0.0171606378840918,0.0139939989998333,0.0031666388842584,0.0120871495975576,0.0084720185519899,0.0660416666666666,0.0443306288032454,0.0441547590628517,0.1542161692263112,0.1008048848182063,0.4644285524950126
INVAP0L6AHN,NDAR_INVAP0L6AHN_baseline_year_1_arm_1_sst.csv.zip,0.0219881091292993,0.0251553036617214,0.003167194532422,0.0087704690535664,0.0196237804491748,0.096611945511701,0.0563203652739554,0.0466359403212012,0.1329121841381035,0.0885373300027749,0.4997226220739204
INV1JAFHY62,NDAR_INV1JAFHY62_baseline_year_1_arm_1_sst.csv.zip,0.0066616658331943,0.0066616658331944,0.0,0.0004163197335553,0.0124278925200884,0.0748737373737373,0.0534583333333333,0.052478130643501,0.1916666666666666,0.1226200388565086,0.5212644507937796
INV75642VVU,NDAR_INV75642VVU_baseline_year_1_arm_1_sst.csv.zip,0.0044957492915486,0.0044957492915485,0.0,0.0095892311962254,0.0103149949505815,0.0383986928104575,0.0587255358807082,0.0788990739401805,0.1692101584342963,0.1742991951151813,0.5484283809107282
INVYJN69PPX,NDAR_INVYJN69PPX_baseline_year_1_arm_1_sst.csv.zip,0.0076523865088626,0.0020142245929877,0.0096666111018503,0.0112545101304468,0.0150635087672261,0.085126953125,0.0843710089399744,0.0910732478953295,0.2788227098571926,0.0773244518456834,0.6623696127645538
INV5Y3DK6GX,NDAR_INV5Y3DK6GX_baseline_year_1_arm_1_sst.csv.zip,0.0109934989164861,0.0076601655831527,0.0033333333333333,0.0195809048015543,0.0097501559623255,0.1237332112332112,0.0636118406028773,0.0363384610702819,0.1390728476821192,0.2708853733000271,0.6849597924853692
INV2CVWTNF7,NDAR_INV2CVWTNF7_baseline_year_1_arm_1_sst.csv.zip,0.0201639162082568,0.0101639162082569,0.01,0.0079239522620039,0.0198862090199988,0.1601641414141414,0.0594257744009351,0.1271737727992493,0.1552893045002922,0.1362198168193167,0.7064108036324515
INVZBAP2DZ2,NDAR_INVZBAP2DZ2_baseline_year_1_arm_1_sst.csv.zip,0.0219981107962438,0.0221648052453186,0.0001666944490748,0.0037607549264502,0.0298201879080692,0.1281716417910448,0.0762599469496021,0.1095436601375589,0.1760683760683761,0.140049958368027,0.7080041366397657
INVNNNX0496,NDAR_INVNNNX0496_baseline_year_1_arm_1_sst.csv.zip,0.0253242207034505,0.0223242762682669,0.0029999444351836,0.0070913127948931,0.0312555903541793,0.1429147772739397,0.0570736490837773,0.1351338746073974,0.1464785434108073,0.1765750763252844,0.7471712652571798
INVN4800E3M,NDAR_INVN4800E3M_baseline_year_1_arm_1_sst.csv.zip,0.0144957492915486,0.0026626659998888,0.0118330832916597,0.0037607549264502,0.0106380609248489,0.1369791666666666,0.0870055997642204,0.030204650853385,0.2378426171529619,0.2148764918123786,0.7502988406840092
INVAB4VZUWB,NDAR_INVAB4VZUWB_baseline_year_1_arm_1_sst.csv.zip,0.0329921653608934,0.0329921653608934,0.0,0.0354149320011101,0.026552371771959,0.1288120567375886,0.0746313077469793,0.0869609580376857,0.1674958540630182,0.1726894254787678,0.758541236558896
