subject_id,filename,dis_perc_gs,dis_perc_ge,dis_perc_gm,dis_perc_ss,dis_ws_rt_gs,dis_ws_rt_ge,dis_ws_rt_se,dis_ks_rt_gs,dis_ks_rt_se,dis_ssd_mean,total_distance
INVLBWER7ME,NDAR_INVLBWER7ME_baseline_year_1_arm_1_sst.csv.zip,0.0131555259209867,0.0010107240095571,0.0141662499305439,0.0112683874548986,0.0167662752225173,0.123602399781838,0.0166376306620209,0.063225220187334,0.0592334494773519,0.0422980849292251,0.361363947576274
INVJPDBRMPL,NDAR_INVJPDBRMPL_baseline_year_1_arm_1_sst.csv.zip,0.0056587208979274,0.0024920820136689,0.0031666388842584,0.0070913127948931,0.021815238534304,0.0719298245614035,0.0246794684151981,0.1262983114862815,0.0812598793981617,0.0174299195115184,0.3618213964976154
INVAFZ44PA8,NDAR_INVAFZ44PA8_baseline_year_1_arm_1_sst.csv.zip,0.0219975551480802,0.0219975551480802,0.0,0.0287399389397724,0.0101432494340795,0.1002840909090909,0.0209335576114381,0.0601154729408955,0.0969442108214185,0.0087704690535659,0.3699261000064217
INVB8UX2D6Y,NDAR_INVB8UX2D6Y_baseline_year_1_arm_1_sst.csv.zip,0.0146568872589876,0.0088236928376951,0.0058331944212924,0.0053982792117679,0.0117718009053001,0.1269488472622478,0.0260362849933918,0.0511228346878013,0.1231527093596059,0.0198168193172358,0.3935613502553262
INVPRX26ZJ6,NDAR_INVPRX26ZJ6_baseline_year_1_arm_1_sst.csv.zip,0.0093248874812469,0.004991943101628,0.0043329443796188,0.0062309186788787,0.0189663696536093,0.0985021551724137,0.0275215141120539,0.0873181028524461,0.1266774989468616,0.0190396891479318,0.4029060235266892
INVPLBB3DCW,NDAR_INVPLBB3DCW_baseline_year_1_arm_1_sst.csv.zip,0.0159871089626049,0.0005128632549869,0.0164999722175918,0.0121010269220094,0.0107161313034699,0.118459479763358,0.0468726708074534,0.0436599978744886,0.1078260869565217,0.0326394671107408,0.4052748051732256
INVYAPVUADA,NDAR_INVYAPVUADA_baseline_year_1_arm_1_sst.csv.zip,0.0010140578985385,0.0030138356392732,0.0019997777407345,0.0179295031917846,0.0272706088741042,0.0804718875502008,0.0239874815905743,0.0976628105191732,0.1038291605301914,0.0482375797946161,0.4054167033291912
INVMMRPRU94,NDAR_INVMMRPRU94_baseline_year_1_arm_1_sst.csv.zip,0.0233261099072067,0.0015069178196366,0.0248330277268433,0.0029003608104356,0.0179146597217036,0.1,0.0237629235642144,0.072972518855948,0.0533675969640829,0.087482653344435,0.4080667687145065
INVVRKUMXX2,NDAR_INVVRKUMXX2_baseline_year_1_arm_1_sst.csv.zip,0.0094804689670501,0.0213524476301605,0.0308329165972106,0.0245906189286705,0.013008845794608,0.0780730897009966,0.0404993946731234,0.0488817716381079,0.1077481840193704,0.0417429919511525,0.416210729900451
INV23E4LDJX,NDAR_INV23E4LDJX_baseline_year_1_arm_1_sst.csv.zip,0.0094949158193032,0.0048380285603156,0.0143329443796188,0.0096031085206772,0.0125014328289775,0.1170118343195266,0.031274975024975,0.0446373987467522,0.0979020979020979,0.0751595892311964,0.4167563253334408
INVMB7HFCAV,NDAR_INVMB7HFCAV_baseline_year_1_arm_1_sst.csv.zip,0.0191537478468634,0.0033461132410957,0.0224998610879591,0.0179295031917846,0.0181251725328962,0.0926333992094861,0.0217077810505645,0.0676435640395435,0.1091065292096219,0.0450180405217874,0.4171637119316028
INVJ5ZCLVEA,NDAR_INVJ5ZCLVEA_baseline_year_1_arm_1_sst.csv.zip,0.002992721009057,0.006840584541868,0.0098333055509251,0.0112683874548986,0.0203866662359777,0.095332636711947,0.0147865853658536,0.0825088281075731,0.1088850174216027,0.0743824590618924,0.4272171914615956
INVB4Z46M1B,NDAR_INVB4Z46M1B_baseline_year_1_arm_1_sst.csv.zip,0.0071584152914374,0.0021736956159359,0.0093321109073734,0.0071051901193449,0.0321237945150979,0.0503293807641633,0.0291190685413005,0.1017329484540171,0.0767637459201606,0.1121287815709131,0.4279671316997446
INVX6MC634B,NDAR_INVX6MC634B_baseline_year_1_arm_1_sst.csv.zip,0.0028293604489636,3.889537145078392e-06,0.0028332499861087,0.0154315847904523,0.0057774721161763,0.1078571428571428,0.0618554157414261,0.0245012725503406,0.1790032075006168,0.0328615043019704,0.432954099830343
INV2YG2VRCX,NDAR_INV2YG2VRCX_baseline_year_1_arm_1_sst.csv.zip,0.0166583319442129,0.0024920820136689,0.0141662499305439,0.0062309186788787,0.0228078860953049,0.1310526315789473,0.0331151832460733,0.0671577720402074,0.1415417945477524,0.0045517624202053,0.4397746124957954
INVKGW3UL2T,NDAR_INVKGW3UL2T_baseline_year_1_arm_1_sst.csv.zip,0.0026826693337778,0.0093493360004445,0.0066666666666666,0.0129336663891201,0.0144229439424672,0.0671107104700854,0.0346478174603174,0.0921192144569426,0.1183035714285714,0.0854288093255615,0.4436654054739549
INVYFW72521,NDAR_INVYFW72521_baseline_year_1_arm_1_sst.csv.zip,0.0039884425181975,0.0013218869811635,0.0026665555370339,0.019594782126006,0.0218185312040534,0.0902797041146555,0.0370780332681017,0.0885737406850447,0.1673189823874755,0.0182625589786287,0.4509032178003608
INV6K2HE999,NDAR_INV6K2HE999_baseline_year_1_arm_1_sst.csv.zip,0.0101550258376396,0.0065110851808634,0.016666111018503,0.0062309186788787,0.0289921302789465,0.0919590643274853,0.039149666004694,0.1008181393174381,0.1465968586387435,0.0053844018873165,0.452463401170509
INVU9MU0V55,NDAR_INVU9MU0V55_baseline_year_1_arm_1_sst.csv.zip,0.0078163027171195,0.0080163360560093,0.0158326387731288,0.0087704690535664,0.0221743394930121,0.103495842781557,0.0284213159869902,0.089384880484986,0.1203402551913935,0.0487926727726888,0.453045053310452
INVEDNJMEJ0,NDAR_INVEDNJMEJ0_baseline_year_1_arm_1_sst.csv.zip,0.0119969994999167,0.0053303328332499,0.0066666666666666,0.0012350818762142,0.0081234931729395,0.1111441798941799,0.0432210708117443,0.0415672809766893,0.1746769102495383,0.0532334165972798,0.4571954325784191
INVM2MEJBDH,NDAR_INVM2MEJBDH_baseline_year_1_arm_1_sst.csv.zip,0.0019881091292993,0.0038450852919931,0.0058331944212924,0.0087704690535664,0.0355736896750773,0.1084308510638298,0.0376563672754566,0.1380653151146288,0.1172129096822616,0.0097141271162923,0.467090117823698
INVF60M393G,NDAR_INVF60M393G_baseline_year_1_arm_1_sst.csv.zip,1.722509307100495e-05,0.016350502861588,0.0163332777685169,0.0004301970580072,0.0228257902306297,0.0966330594971371,0.0623479138227788,0.0716167997395903,0.160009496112529,0.0252567305023587,0.4718209926862072
